# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_conservative_inframe_insertion	variants_effect_disruptive_inframe_deletion	variants_effect_disruptive_inframe_insertion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_lost	variants_effect_stop_gained	variants_effect_stop_lost	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
AFCEA10_000994	AFCEA10_000994	AFCEA10_000994-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_000995	AFCEA10_000995	AFCEA10_000995-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_000996	AFCEA10_000996	AFCEA10_000996-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_000999	AFCEA10_000999	AFCEA10_000999-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001001	AFCEA10_001001	AFCEA10_001001-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_001002	AFCEA10_001002	AFCEA10_001002-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001006	AFCEA10_001006	AFCEA10_001006-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001007	AFCEA10_001007	AFCEA10_001007-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001008	AFCEA10_001008	AFCEA10_001008-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_001037	AFCEA10_001037	AFCEA10_001037-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001039	AFCEA10_001039	AFCEA10_001039-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001040	AFCEA10_001040	AFCEA10_001040-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001041	AFCEA10_001041	AFCEA10_001041-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001043	AFCEA10_001043	AFCEA10_001043-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001056	AFCEA10_001056	AFCEA10_001056-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001083	AFCEA10_001083	AFCEA10_001083-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001085	AFCEA10_001085	AFCEA10_001085-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001100	AFCEA10_001100	AFCEA10_001100-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001103	AFCEA10_001103	AFCEA10_001103-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001104	AFCEA10_001104	AFCEA10_001104-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001109	AFCEA10_001109	AFCEA10_001109-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001110	AFCEA10_001110	AFCEA10_001110-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001112	AFCEA10_001112	AFCEA10_001112-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001116	AFCEA10_001116	AFCEA10_001116-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AFCEA10_001117	AFCEA10_001117	AFCEA10_001117-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_001118	AFCEA10_001118	AFCEA10_001118-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001119	AFCEA10_001119	AFCEA10_001119-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001146	AFCEA10_001146	AFCEA10_001146-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	1	0	4	0	0	0	0	0	0	0	0
AFCEA10_001147	AFCEA10_001147	AFCEA10_001147-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001147	AFCEA10_001147	AFCEA10_001147-T2	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_001151	AFCEA10_001151	AFCEA10_001151-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0
AFCEA10_001152	AFCEA10_001152	AFCEA10_001152-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
AFCEA10_001214	AFCEA10_001214	AFCEA10_001214-T1	protein_coding	0	0	0	2	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001215	AFCEA10_001215	AFCEA10_001215-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001227	AFCEA10_001227	AFCEA10_001227-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001227	AFCEA10_001227	AFCEA10_001227-T2	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001228	AFCEA10_001228	AFCEA10_001228-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001229	AFCEA10_001229	AFCEA10_001229-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	0
AFCEA10_001230	AFCEA10_001230	AFCEA10_001230-T1	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
AFCEA10_001230	AFCEA10_001230	AFCEA10_001230-T2	protein_coding	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	2
AFCEA10_001231	AFCEA10_001231	AFCEA10_001231-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	3
AFCEA10_001232	AFCEA10_001232	AFCEA10_001232-T1	protein_coding	1	0	0	2	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1
AFCEA10_001233	AFCEA10_001233	AFCEA10_001233-T1	protein_coding	0	0	0	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001234	AFCEA10_001234	AFCEA10_001234-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001235	AFCEA10_001235	AFCEA10_001235-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001239	AFCEA10_001239	AFCEA10_001239-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001242	AFCEA10_001242	AFCEA10_001242-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001248	AFCEA10_001248	AFCEA10_001248-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
AFCEA10_001251	AFCEA10_001251	AFCEA10_001251-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
AFCEA10_001252	AFCEA10_001252	AFCEA10_001252-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_001298	AFCEA10_001298	AFCEA10_001298-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001299	AFCEA10_001299	AFCEA10_001299-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001300	AFCEA10_001300	AFCEA10_001300-T1	protein_coding	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_001301	AFCEA10_001301	AFCEA10_001301-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001301	AFCEA10_001301	AFCEA10_001301-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001316	AFCEA10_001316	AFCEA10_001316-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001317	AFCEA10_001317	AFCEA10_001317-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001318	AFCEA10_001318	AFCEA10_001318-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001326	AFCEA10_001326	AFCEA10_001326-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001327	AFCEA10_001327	AFCEA10_001327-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001328	AFCEA10_001328	AFCEA10_001328-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001329	AFCEA10_001329	AFCEA10_001329-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001329	AFCEA10_001329	AFCEA10_001329-T2	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001329	AFCEA10_001329	AFCEA10_001329-T3	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001346	AFCEA10_001346	AFCEA10_001346-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001347	AFCEA10_001347	AFCEA10_001347-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001348	AFCEA10_001348	AFCEA10_001348-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_001349	AFCEA10_001349	AFCEA10_001349-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001350	AFCEA10_001350	AFCEA10_001350-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001352	AFCEA10_001352	AFCEA10_001352-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001353	AFCEA10_001353	AFCEA10_001353-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001354	AFCEA10_001354	AFCEA10_001354-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_001355	AFCEA10_001355	AFCEA10_001355-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001356	AFCEA10_001356	AFCEA10_001356-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001357	AFCEA10_001357	AFCEA10_001357-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001358	AFCEA10_001358	AFCEA10_001358-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001371	AFCEA10_001371	AFCEA10_001371-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001372	AFCEA10_001372	AFCEA10_001372-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001374	AFCEA10_001374	AFCEA10_001374-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001419	AFCEA10_001419	AFCEA10_001419-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001420	AFCEA10_001420	AFCEA10_001420-T1	protein_coding	0	3	0	0	0	0	0	0	0	0	0	0	3	0	0	3	0	0	0	0	0
AFCEA10_001421	AFCEA10_001421	AFCEA10_001421-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001433	AFCEA10_001433	AFCEA10_001433-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001434	AFCEA10_001434	AFCEA10_001434-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001435	AFCEA10_001435	AFCEA10_001435-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001436	AFCEA10_001436	AFCEA10_001436-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AFCEA10_001437	AFCEA10_001437	AFCEA10_001437-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
AFCEA10_001438	AFCEA10_001438	AFCEA10_001438-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_001439	AFCEA10_001439	AFCEA10_001439-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001440	AFCEA10_001440	AFCEA10_001440-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001441	AFCEA10_001441	AFCEA10_001441-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001442	AFCEA10_001442	AFCEA10_001442-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001445	AFCEA10_001445	AFCEA10_001445-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001446	AFCEA10_001446	AFCEA10_001446-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001447	AFCEA10_001447	AFCEA10_001447-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001471	AFCEA10_001471	AFCEA10_001471-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001473	AFCEA10_001473	AFCEA10_001473-T1	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
AFCEA10_001473	AFCEA10_001473	AFCEA10_001473-T2	protein_coding	0	1	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	1
AFCEA10_001475	AFCEA10_001475	AFCEA10_001475-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001488	AFCEA10_001488	AFCEA10_001488-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001489	AFCEA10_001489	AFCEA10_001489-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001510	AFCEA10_001510	AFCEA10_001510-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001511	AFCEA10_001511	AFCEA10_001511-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001521	AFCEA10_001521	AFCEA10_001521-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001522	AFCEA10_001522	AFCEA10_001522-T1	protein_coding	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_001523	AFCEA10_001523	AFCEA10_001523-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001545	AFCEA10_001545	AFCEA10_001545-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001548	AFCEA10_001548	AFCEA10_001548-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001559	AFCEA10_001559	AFCEA10_001559-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001560	AFCEA10_001560	AFCEA10_001560-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001561	AFCEA10_001561	AFCEA10_001561-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001577	AFCEA10_001577	AFCEA10_001577-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_001578	AFCEA10_001578	AFCEA10_001578-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001579	AFCEA10_001579	AFCEA10_001579-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AFCEA10_001580	AFCEA10_001580	AFCEA10_001580-T1	protein_coding	0	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001581	AFCEA10_001581	AFCEA10_001581-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001582	AFCEA10_001582	AFCEA10_001582-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001596	AFCEA10_001596	AFCEA10_001596-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001597	AFCEA10_001597	AFCEA10_001597-T1	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
AFCEA10_001598	AFCEA10_001598	AFCEA10_001598-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001604	AFCEA10_001604	AFCEA10_001604-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001606	AFCEA10_001606	AFCEA10_001606-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001636	AFCEA10_001636	AFCEA10_001636-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001642	AFCEA10_001642	AFCEA10_001642-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001645	AFCEA10_001645	AFCEA10_001645-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001649	AFCEA10_001649	AFCEA10_001649-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001650	AFCEA10_001650	AFCEA10_001650-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001652	AFCEA10_001652	AFCEA10_001652-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001653	AFCEA10_001653	AFCEA10_001653-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001673	AFCEA10_001673	AFCEA10_001673-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001675	AFCEA10_001675	AFCEA10_001675-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001692	AFCEA10_001692	AFCEA10_001692-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001693	AFCEA10_001693	AFCEA10_001693-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_001694	AFCEA10_001694	AFCEA10_001694-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
AFCEA10_001703	AFCEA10_001703	AFCEA10_001703-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001725	AFCEA10_001725	AFCEA10_001725-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001727	AFCEA10_001727	AFCEA10_001727-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001727	AFCEA10_001727	AFCEA10_001727-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001781	AFCEA10_001781	AFCEA10_001781-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_001783	AFCEA10_001783	AFCEA10_001783-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_001784	AFCEA10_001784	AFCEA10_001784-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001786	AFCEA10_001786	AFCEA10_001786-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001789	AFCEA10_001789	AFCEA10_001789-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001791	AFCEA10_001791	AFCEA10_001791-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001792	AFCEA10_001792	AFCEA10_001792-T1	protein_coding	0	0	0	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
AFCEA10_001797	AFCEA10_001797	AFCEA10_001797-T1	protein_coding	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
AFCEA10_001820	AFCEA10_001820	AFCEA10_001820-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
AFCEA10_001823	AFCEA10_001823	AFCEA10_001823-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
AFCEA10_001853	AFCEA10_001853	AFCEA10_001853-T1	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
AFCEA10_001854	AFCEA10_001854	AFCEA10_001854-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001855	AFCEA10_001855	AFCEA10_001855-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001857	AFCEA10_001857	AFCEA10_001857-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001935	AFCEA10_001935	AFCEA10_001935-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001936	AFCEA10_001936	AFCEA10_001936-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001937	AFCEA10_001937	AFCEA10_001937-T1	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AFCEA10_001937	AFCEA10_001937	AFCEA10_001937-T2	protein_coding	0	0	0	3	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	1
AFCEA10_001938	AFCEA10_001938	AFCEA10_001938-T1	protein_coding	0	0	0	8	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	2
AFCEA10_001939	AFCEA10_001939	AFCEA10_001939-T1	protein_coding	0	0	0	6	1	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
AFCEA10_001940	AFCEA10_001940	AFCEA10_001940-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
AFCEA10_001941	AFCEA10_001941	AFCEA10_001941-T1	protein_coding	0	0	0	6	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
AFCEA10_001942	AFCEA10_001942	AFCEA10_001942-T1	protein_coding	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
AFCEA10_001948	AFCEA10_001948	AFCEA10_001948-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001949	AFCEA10_001949	AFCEA10_001949-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001951	AFCEA10_001951	AFCEA10_001951-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001963	AFCEA10_001963	AFCEA10_001963-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
AFCEA10_001964	AFCEA10_001964	AFCEA10_001964-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
AFCEA10_001965	AFCEA10_001965	AFCEA10_001965-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
AFCEA10_001966	AFCEA10_001966	AFCEA10_001966-T1	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
